Date,Close
3/2/20,126.73
3/3/20,124.27
3/4/20,129.96
3/5/20,126.34
3/6/20,124.6
3/9/20,116.1
3/10/20,121.1
3/11/20,115.06
3/12/20,104.75
3/13/20,113.14
3/16/20,99.15
3/17/20,106.06
3/18/20,100.35
3/19/20,99.68
3/20/20,93.81
3/23/20,90.36
3/24/20,99.98
3/25/20,101.84
3/26/20,108.56
3/27/20,106.44
3/30/20,109.83
3/31/20,106.48
4/1/20,101.29
4/2/20,102.91
4/3/20,101.08
4/6/20,108.31
4/7/20,107.48
4/8/20,110.52
4/9/20,111.4
4/13/20,111.86
4/14/20,116.22
4/15/20,114.73
4/16/20,116.58
4/17/20,118.49
4/20/20,117.22
4/21/20,112.83
4/22/20,115.84
4/23/20,115.53
4/24/20,117.21
4/27/20,118.7
4/28/20,117.22
4/29/20,120.07
4/30/20,118.94
5/1/20,116.03
5/4/20,117.59
5/5/20,119.45
5/6/20,119.42
5/7/20,120.28
5/8/20,121.65
5/11/20,123.34
5/12/20,121.17
5/13/20,119.99
5/14/20,121.01
5/15/20,122.46
5/18/20,123.65
5/19/20,123.08
5/20/20,124.29
5/21/20,123.14
5/22/20,123.72
5/26/20,122.79
5/27/20,123.68
5/28/20,123.98
5/29/20,125.92
6/1/20,126.6
6/2/20,126.73
6/3/20,126.57
6/4/20,125.14
6/5/20,126.58
6/8/20,127.59
6/9/20,128.08
6/10/20,129.97
6/11/20,123.93
6/12/20,124.43
6/15/20,125.95
6/16/20,128.27
6/17/20,128.64
6/18/20,128.66
6/19/20,129.6
6/22/20,130.74
6/23/20,130.96
6/24/20,128.46
6/25/20,130
6/26/20,127.45
6/29/20,128.34
6/30/20,131
7/1/20,132.78
7/2/20,133.8
7/6/20,136.6
7/7/20,136.13
7/8/20,137.7
7/9/20,138.63
7/10/20,139.5
7/13/20,136.62
7/14/20,138.47
7/15/20,138.76
7/16/20,138.08
7/17/20,138.9
7/20/20,142.22
7/21/20,140.77
7/22/20,141.42
7/23/20,138.59
7/24/20,137.03
7/27/20,139.21
7/28/20,137.92
7/29/20,139.53
7/30/20,139.53
7/31/20,140.19
8/3/20,141.94
8/4/20,142.52
8/5/20,142.73
8/6/20,143.23
8/7/20,142.04
